State of Charge (Start %),State of Charge (End %),Temperature (°C),Energy Consumed (kWh),Charging Rate (kW),Charging Duration (hours),Charging End Time,heure_connexion,heure_liberation,weekday,is_weekend,is_night,h_sin,h_cos,carbon_gco2,carbon_score,co2_total_g,user_lat,user_lon,zone_tarifaire,zone_norm
40.40203633436858,66.02532263428573,39.93000319748301,8.527929006106092,9.812104577010492,2.9292312619958487,2024-01-29 01:39:00,22,1,0,0,1,-0.5000000000000004,0.8660254037844384,200,0.735,1705.5858012212184,36.77911649517594,10.171796275825496,1,0.5
28.208935069265067,64.31222001060793,23.88774269762121,48.50288659256919,43.60970746385774,3.2569565894463173,2024-01-29 06:54:00,3,6,0,0,1,0.7071067811865475,0.7071067811865476,110,1.0,5335.317525182611,36.8182918880194,10.184432524072665,2,1.0
29.71940200562245,63.899161425123765,36.52061298064519,52.53257448488719,40.99044595574586,0.7500343405308991,2024-01-29 05:27:00,4,5,0,0,1,0.8660254037844386,0.5000000000000001,115,0.985,6041.246065762027,36.77833055281967,10.223545702480157,1,0.5
56.83137688293154,89.62384238551863,26.50442557179917,45.47118879513778,48.01145593400727,2.957746789429136,2024-01-29 08:50:00,5,8,0,0,1,0.9659258262890683,0.25881904510252074,130,0.941,5911.2545433679115,36.837010629742394,10.186253015403565,1,0.5
54.573853324395245,74.28770014952136,-3.339891179312307,27.28221643798108,24.478005326798822,0.9998347402393436,2024-01-29 10:21:00,9,10,0,0,0,0.7071067811865476,-0.7071067811865475,290,0.471,7911.842767014514,36.788757919965754,10.135512368397096,1,0.5
18.886157164062443,82.46833405689074,-4.093359075721323,11.514718098963709,3.8023033275213214,2.460808920693919,2024-01-29 10:53:00,8,10,0,0,0,0.8660254037844387,-0.4999999999999998,310,0.412,3569.5626106787495,36.84023257553531,10.130140895077172,1,0.5
75.62404762261002,93.73758915768624,-4.807451278393612,9.44816711008226,40.51570933543204,1.465804515944262,2024-01-29 12:52:00,11,12,0,0,0,0.258819045102521,-0.9659258262890682,230,0.647,2173.0784353189197,36.8291618708699,10.18288405176867,1,0.5
33.6601357810824,52.83378326682362,14.121318217820637,53.104493654248735,12.620547147036431,1.8580966641953,2024-01-29 13:05:00,11,13,0,0,0,0.258819045102521,-0.9659258262890682,230,0.647,12214.033540477209,36.83252222234065,10.152748765593202,1,0.5
40.83054026198938,61.64756308118157,1.3097312422493097,28.788056755331933,33.372714771158726,3.191827856187692,2024-01-29 13:02:00,9,13,0,0,0,0.7071067811865476,-0.7071067811865475,290,0.471,8348.536459046261,36.786806089750854,10.179075651611688,1,0.5
12.88478096498137,72.4517483132095,26.953658531337915,7.275443511373867,21.06032430839848,2.6906032551566943,2024-01-29 17:01:00,14,17,0,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,1564.2203549453814,36.87000373064451,10.158376470978803,1,0.5
20.760171808157708,98.43286888943882,4.753258010825176,79.96222628140413,9.807729926080174,2.967779748643271,2024-01-29 19:50:00,16,19,0,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,23189.045621607198,36.877922360536594,10.209374354433061,0,0.0
22.44089942066365,63.15177111448933,0.8305829090527883,57.23283445266599,30.94275330829091,1.389640351950641,2024-01-29 21:39:00,20,21,0,0,0,-0.8660254037844386,0.5000000000000001,380,0.206,21748.477092013076,36.81641730268823,10.19263517657947,2,1.0
54.97882573715829,59.780788575001054,21.293106505425005,10.420110802780291,18.89970325569965,1.229348211397581,2024-01-29 22:21:00,21,22,0,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,3126.0332408340873,36.76142810291855,10.2008089382636,1,0.5
74.87748787760317,94.07356949467206,28.41994109024357,47.19744469005413,23.43002274979381,1.551271282498898,2024-01-29 23:53:00,22,23,0,0,1,-0.5000000000000004,0.8660254037844384,200,0.735,9439.488938010825,36.753169991357986,10.202166899998238,1,0.5
46.22043610199324,89.43899158085306,18.966955539787385,64.450811584597,21.47178993172093,3.998843750930618,2024-01-30 01:43:00,21,1,1,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,19335.243475379102,36.790518916240615,10.189739416108374,2,1.0
80.47359963678021,81.06159952378948,17.199181245689548,79.26318452230387,27.64508954769722,0.6201625989999864,2024-01-30 01:37:00,0,1,1,0,1,0.0,1.0,130,0.941,10304.213987899504,36.78266091036785,10.1941845572403,1,0.5
66.53596712230103,81.32643859059355,-5.31850140094415,26.179783257937025,25.857794702299618,3.805961295935017,2024-01-30 04:41:00,0,4,1,0,1,0.0,1.0,130,0.941,3403.3718235318133,36.7631517940278,10.124087719874154,1,0.5
13.892462559930523,81.56870399845545,2.875158735218239,28.68467333811884,16.487468098425715,3.246572899301348,2024-01-30 06:45:00,3,6,1,0,1,0.7071067811865475,0.7071067811865476,110,1.0,3155.3140671930723,36.782839922364715,10.176877828047255,1,0.5
80.99232289671558,94.75959997585818,-5.82983325167146,34.72671289756062,24.021573950806896,2.9597802593630083,2024-01-30 08:47:00,5,8,1,0,1,0.9659258262890683,0.25881904510252074,130,0.941,4514.47267668288,36.83933915124136,10.217308350422476,1,0.5
84.61526142274654,88.99562892720596,17.367661723808453,56.65756369693637,21.069771396509864,0.6132085077161415,2024-01-30 11:57:00,11,11,1,0,0,0.258819045102521,-0.9659258262890682,230,0.647,13031.239650295365,36.813544645778464,10.178555163663821,2,1.0
68.59711303472281,95.58825531366833,16.510934643362084,5.583797770172537,35.82084576495499,2.8339269826645257,2024-01-30 10:28:00,7,10,1,0,0,0.9659258262890683,-0.25881904510252063,280,0.5,1563.4633756483104,36.870464602317114,10.154901572198316,1,0.5
48.38561451259521,71.20894956034991,-1.9450676176789048,9.669665590124442,37.51415163304576,1.6215747563116645,2024-01-30 13:26:00,11,13,1,0,0,0.258819045102521,-0.9659258262890682,230,0.647,2224.0230857286215,36.834593371774936,10.177079390062515,1,0.5
19.56303215617694,67.79633548104113,-4.172668306472096,42.74479256756108,40.205987598054165,1.180162501458162,2024-01-30 12:32:00,11,12,1,0,0,0.258819045102521,-0.9659258262890682,230,0.647,9831.302290539048,36.80544714469391,10.213294188848012,1,0.5
34.459615544112054,84.48778807694728,26.12620097339281,58.281853729008496,32.976500057737226,2.280942968456774,2024-01-30 15:39:00,13,15,1,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,11656.3707458017,36.84445233514266,10.182287398535847,1,0.5
82.18039755013481,83.00880488864827,36.40880980861047,47.88862466678341,26.4252189690936,4.2283057378742,2024-01-30 14:18:00,10,14,1,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,12451.042413363686,36.812844910381955,10.178069945203829,2,1.0
48.94788600827787,77.67619770811736,23.61939627308142,12.12848439962642,9.582158682023236,2.954305533429753,2024-01-30 16:02:00,13,16,1,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,2425.696879925284,36.826899245327354,10.187810780998895,1,0.5
40.71611726313112,97.28846478393484,28.40385151251196,45.9092521544369,26.312150401609657,0.7087385462007003,2024-01-30 16:59:00,16,16,1,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,13313.683124786701,36.78561020038417,10.181322177825002,1,0.5
12.17065798944529,98.07896305795944,-1.6555380510473867,27.8542104539734,37.68861950326764,1.8664816416786207,2024-01-30 19:44:00,17,19,1,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,10584.599972509892,36.80346155541348,10.19989978678986,1,0.5
17.513436634097637,97.23831329500736,22.91019950470565,23.2226343840928,5.406718024307384,0.6564859609421378,2024-01-30 21:51:00,21,21,1,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,6966.7903152278395,36.78240575837975,10.172921225455445,1,0.5
78.29829103715065,91.71603560211943,-5.46532879033326,21.308572550577523,28.04359239194004,3.735302162259872,2024-01-30 23:01:00,19,23,1,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,9375.77192225411,36.79256986925694,10.226407329805625,1,0.5
63.57208978428879,68.75240394776228,-3.042041816395144,77.45749045486116,47.33304581130439,3.010517385146997,2024-01-30 22:52:00,19,22,1,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,34081.29580013891,36.83715371756766,10.216993586719951,1,0.5
45.41422996353133,78.6383229213933,-1.9255447355113608,32.25299063735733,71.6210409570786,3.6496256877146847,2024-01-31 02:55:00,23,2,2,0,1,-0.25881904510252157,0.9659258262890681,160,0.853,5160.4785019771725,36.7899237797975,10.203066914965849,1,0.5
52.89673368546667,74.0491279791676,-8.892368362555017,77.29578007017075,5.971664972824204,0.6842951580787797,2024-01-31 02:14:00,1,2,2,0,1,0.25881904510252074,0.9659258262890683,120,0.971,9275.49360842049,36.79119121781099,10.185720157099238,2,1.0
55.39403574401752,56.75239993639017,19.67904953364568,26.493008140946493,7.148790446098545,2.11720414560859,2024-01-31 03:31:00,1,3,2,0,1,0.25881904510252074,0.9659258262890683,120,0.971,3179.1609769135794,36.81201776483021,10.159189834758974,1,0.5
71.91664638264722,88.37524193738372,30.18843916487025,55.30273056094204,37.34746081473556,2.544566059466172,2024-01-31 06:56:00,4,6,2,0,1,0.8660254037844386,0.5000000000000001,115,0.985,6359.814014508334,36.79493530718873,10.17672963245337,2,1.0
14.184548280774854,71.74589400625973,-5.392329139958187,10.192259430922377,14.435352434618428,2.1936622255764453,2024-01-31 07:48:00,5,7,2,0,1,0.9659258262890683,0.25881904510252074,130,0.941,1324.993726019909,36.75844491853082,10.188701707878902,1,0.5
69.88302901476676,89.70899824393155,1.1954220594389255,62.63400990213397,37.57454771494434,1.3061013638644594,2024-01-31 05:44:00,4,5,2,0,1,0.8660254037844386,0.5000000000000001,115,0.985,7202.911138745407,36.779884571744645,10.184504782242719,1,0.5
43.356673917181936,91.9403167511568,17.39682580808664,36.22941276064402,11.093063212886497,1.8856890276693925,2024-01-31 07:15:00,5,7,2,0,1,0.9659258262890683,0.25881904510252074,130,0.941,4709.823658883723,36.778516328754804,10.167244746825123,1,0.5
47.07173172848,68.83315695012828,15.009867293225184,12.350406115320627,44.0476453908667,1.4995568792791971,2024-01-31 08:33:00,7,8,2,0,0,0.9659258262890683,-0.25881904510252063,280,0.5,3458.113712289776,36.84379958153365,10.219688612467596,1,0.5
53.82003673204953,67.23316373441783,16.694086243987016,28.248510232660248,26.640176850452665,2.573551148931767,2024-01-31 11:23:00,8,11,2,0,0,0.8660254037844387,-0.4999999999999998,310,0.412,8757.038172124678,36.83088022126327,10.130616061995054,1,0.5
59.10391672336647,95.23017417720116,37.39510914830552,53.18988765045248,4.875602271353545,1.901457614097896,2024-01-31 12:33:00,10,12,2,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,13829.370789117644,36.82411778138199,10.203405505933889,1,0.5
54.84308704413998,99.1304953506278,9.192514759905432,63.97196694472084,41.34889744678012,1.9815097094694272,2024-01-31 13:21:00,11,13,2,0,0,0.258819045102521,-0.9659258262890682,230,0.647,14713.552397285794,36.79133925048207,10.125775501852164,1,0.5
49.28268958934412,91.7460321625635,21.01240559446453,48.66355521084799,36.32372774760015,1.756271660885669,2024-01-31 12:44:00,10,12,2,0,0,0.49999999999999994,-0.8660254037844387,260,0.559,12652.524354820476,36.78202625374018,10.192977944101704,1,0.5
40.35911245487125,79.59600701886347,31.563179987120684,51.16176878981536,14.898359207134598,1.924572535667712,2024-01-31 15:06:00,13,15,2,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,10232.353757963072,36.79127447195028,10.154892870211484,1,0.5
57.90799490448934,88.30938417267018,14.826203728258427,68.24465321163233,49.36125110170392,3.375570509411532,2024-01-31 16:39:00,13,16,2,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,13648.930642326464,36.77494359692345,10.207849112731976,1,0.5
32.45935623541265,75.45762691513535,-6.497175362510335,70.3848328268497,20.619603394084866,1.0466206565434557,2024-01-31 15:21:00,14,15,2,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,15132.739057772686,36.88141601174761,10.184093575720228,0,0.0
29.26035318542457,88.25311988557496,10.511561681861266,56.55292752021,4.340098531957683,2.6210352581150014,2024-01-31 18:31:00,15,18,2,0,0,-0.7071067811865471,-0.7071067811865479,240,0.618,13572.7026048504,36.73914035054886,10.188931191354005,1,0.5
30.615241986716526,82.46098167708193,25.964996849071653,16.827771594461893,14.511282307810957,2.7388169441628936,2024-01-31 17:57:00,15,17,2,0,0,-0.7071067811865471,-0.7071067811865479,240,0.618,4038.6651826708544,36.823420256052216,10.150951620232995,1,0.5
19.6468972894588,71.19100274361134,27.292127036877663,6.0651617128073525,46.62351208569203,3.597765518900319,2024-01-31 19:52:00,16,19,2,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,1758.8968967141323,36.80336969525516,10.187716521802328,2,1.0
34.89212626163041,99.87119867405448,40.81674037559839,10.137709442892056,36.077844709089504,1.582369811687995,2024-01-31 20:35:00,19,20,2,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,4460.592154872505,36.776859941725185,10.199007097807279,1,0.5
14.823808108603975,69.84305861012679,19.14983807143265,62.5376105258264,24.187852316655015,3.111666691610565,2024-01-31 22:59:00,19,22,2,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,27516.548631363617,36.77117113112552,10.269372887252915,0,0.0
50.5319393342964,93.95394941310784,31.79654964103584,16.497212038654055,9.554956967284827,1.8113551144469375,2024-01-31 23:02:00,21,23,2,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,4949.1636115962165,36.85914958461226,10.210781125761068,1,0.5
42.35837562463637,51.49172570737395,38.812689198806495,41.76664809903056,21.83372402809416,4.592690577362033,2024-02-01 02:15:00,21,2,3,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,12529.994429709168,36.82317360892249,10.170835156761747,1,0.5
22.712598558458748,50.79879144216912,9.994231760286434,69.4391779041177,16.613387659947108,3.659591613822005,2024-02-01 05:07:00,1,5,3,0,1,0.25881904510252074,0.9659258262890683,120,0.971,8332.701348494124,36.82810101278025,10.226091977603991,1,0.5
28.63084090639802,61.65789992683023,-6.359400393756955,38.711207157580986,14.53360130974745,2.9675602434122106,2024-02-01 05:26:00,2,5,3,0,1,0.49999999999999994,0.8660254037844387,115,0.985,4451.788823121813,36.75177230032187,10.16919343921659,1,0.5
58.30868499503002,63.86610505130568,7.636850332176735,57.97765788877307,6.499187934882619,2.8590803131057148,2024-02-01 06:56:00,4,6,3,0,1,0.8660254037844386,0.5000000000000001,115,0.985,6667.430657208903,36.81560811713386,10.222965456651794,1,0.5
31.093089045581024,86.58495949773607,0.534567342304225,40.319061981322655,11.767850572118778,1.7436069251387414,2024-02-01 08:24:00,6,8,3,0,0,1.0,6.123233995736766e-17,180,0.794,7257.4311566380775,36.75665205126656,10.182783391596507,1,0.5
65.47847010859027,84.22698702525429,4.251871253120745,47.19807479360746,44.336610351548224,2.861382945524818,2024-02-01 09:30:00,6,9,3,0,0,1.0,6.123233995736766e-17,180,0.794,8495.653462849343,36.8199458585327,10.196553992614229,1,0.5
40.13578074348084,59.0683880135405,16.336447222789015,22.515635144477624,35.152484717746816,3.5555598847937864,2024-02-01 10:58:00,7,10,3,0,0,0.9659258262890683,-0.25881904510252063,280,0.5,6304.377840453735,36.857385447184846,10.179817015799772,1,0.5
46.37700488664862,88.38593824106768,-9.542573213698136,68.26093768441355,33.64483513585735,2.4135793179435385,2024-02-01 10:37:00,8,10,3,0,0,0.8660254037844387,-0.4999999999999998,310,0.412,21160.8906821682,36.80605426889936,10.197653110010636,2,1.0
60.77484914937618,63.56658132543215,2.3152612211978045,73.5059703623024,30.9314277897324,1.8359090701214855,2024-02-01 11:45:00,9,11,3,0,0,0.7071067811865476,-0.7071067811865475,290,0.471,21316.731405067698,36.831142178110746,10.196000255553416,1,0.5
80.69801215627292,88.20526202858028,21.29459053287136,73.86936259559798,26.086973082683723,1.1968001428584762,2024-02-01 15:25:00,14,15,3,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,15881.912958053565,36.82661711350933,10.17779051122324,1,0.5
15.586956248765569,98.80776450626408,25.40739975553059,64.37713244013099,15.256569201592624,2.3148600166084794,2024-02-01 15:25:00,13,15,3,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,12875.426488026198,36.78527482907468,10.196649099443885,1,0.5
41.65702959664234,83.15672197368188,23.94913864573946,12.010095267833266,47.90206130269109,0.7529595951441994,2024-02-01 15:30:00,14,15,3,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,2582.170482584152,36.807693002037595,10.233210888270017,1,0.5
80.58328311610703,91.07842504868992,23.33398201168771,36.226212409732376,27.19648783034448,3.992427387020465,2024-02-01 15:44:00,11,15,3,0,0,0.258819045102521,-0.9659258262890682,230,0.647,8332.028854238446,36.759490158674154,10.202890486891327,1,0.5
41.58622013245012,89.99519636379434,-0.4641229060086598,28.84698737447133,11.027648410925542,3.2937133901037967,2024-02-01 19:42:00,16,19,3,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,8365.626338596685,36.792960908886926,10.191273988409218,2,1.0
31.36258701771961,93.5634261410211,14.086676394609956,76.58011323732995,41.12251368485552,2.678096541095572,2024-02-01 19:59:00,17,19,3,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,29100.443030185383,36.81447063924899,10.185243085631296,2,1.0
71.90426649979851,99.36473574981306,18.23757818141412,74.13419248313946,47.81692135737631,2.1863746739496914,2024-02-01 20:40:00,18,20,3,0,0,-1.0,-1.8369701987210297e-16,450,0.0,33360.386617412754,36.828193014812136,10.151119806286943,1,0.5
53.17181764242919,92.16041891997818,25.044906155295536,73.80921664182601,10.575938299260526,2.3698694802298887,2024-02-01 21:11:00,18,21,3,0,0,-1.0,-1.8369701987210297e-16,450,0.0,33214.147488821705,36.807238363757435,10.150681093687735,1,0.5
26.276244042338213,59.19858803719168,-8.712180412971101,35.02666957024688,22.02798564744779,1.7395210907802483,2024-02-01 21:23:00,19,21,3,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,15411.734610908628,36.82809951190429,10.191200695944408,1,0.5
16.492752871489138,53.08457255348556,15.055827451562273,35.89954921191294,12.511897274758086,1.772447028536855,2024-02-01 23:05:00,21,23,3,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,10769.864763573882,36.803449081763354,10.158510172031093,1,0.5
56.27459504161595,65.98703032632432,18.03247339232625,48.330182762063146,14.812569888092858,2.1541462302194883,2024-02-02 02:59:00,0,2,4,0,1,0.0,1.0,130,0.941,6282.923759068209,36.80707838153539,10.219945340210923,1,0.5
15.899923907667324,58.16877869760515,-6.369328431579798,53.71493232990424,23.72699960944185,1.692367291395563,2024-02-02 02:14:00,0,2,4,0,1,0.0,1.0,130,0.941,6982.94120288755,36.86198773740039,10.238926890911884,0,0.0
33.926486820365405,67.69533120051153,13.546928925511413,40.736704801536966,9.86675920918086,2.534525414269769,2024-02-02 03:36:00,1,3,4,0,1,0.25881904510252074,0.9659258262890683,120,0.971,4888.404576184436,36.79152950086017,10.230299486869047,1,0.5
26.10515607453083,71.39910279009044,36.03822598164686,11.579770802296697,9.634031616098616,3.616099729122279,2024-02-02 03:39:00,0,3,4,0,1,0.0,1.0,130,0.941,1505.3702042985706,36.80714053671531,10.175156851274632,2,1.0
54.12444090003636,58.52857766030961,35.69778871943199,15.567795776598764,49.63914436226428,1.2220213527532722,2024-02-02 13:40:00,12,13,4,0,0,1.2246467991473532e-16,-1.0,210,0.706,3269.2371130857405,36.851180678862235,10.181487480207622,1,0.5
35.9754285280013,56.839656732416486,-1.759567562648181,36.63162352131471,17.498632754951903,0.9743935458179288,2024-02-02 14:52:00,13,14,4,0,0,-0.2588190451025208,-0.9659258262890683,200,0.735,7326.324704262942,36.82213911244827,10.192724652579123,1,0.5
12.05856983860598,75.35885803842882,-2.6640002929463718,52.183521493408925,37.912464345424,2.8801990619921405,2024-02-02 17:29:00,14,17,4,0,0,-0.4999999999999997,-0.8660254037844388,215,0.691,11219.457121082918,36.766255098232506,10.157512195009884,1,0.5
53.67177394795412,76.20126915952576,20.018750076215888,17.218744475121433,47.74613739345097,0.9575211163253374,2024-02-02 17:44:00,16,17,4,0,0,-0.8660254037844384,-0.5000000000000004,290,0.471,4993.435897785215,36.8109534874414,10.23269404741783,1,0.5
16.537180562904386,99.98486048295344,32.227384127689525,48.14596961410625,15.521661798949124,2.8673634929295204,2024-02-02 20:20:00,17,20,4,0,0,-0.9659258262890683,-0.25881904510252063,380,0.206,18295.468453360376,36.82237135715003,10.20255350116351,1,0.5
58.39027846003522,93.64930681962036,-6.052887853779801,25.12116466546159,32.09365177234676,1.010506969032026,2024-02-02 21:10:00,20,21,4,0,0,-0.8660254037844386,0.5000000000000001,380,0.206,9546.042572875403,36.81917885865126,10.18369856296023,2,1.0
45.58232565725287,87.80206968570528,25.58518972726768,67.90283934003946,41.06704109745447,0.835318745254099,2024-02-02 22:28:00,21,22,4,0,1,-0.7071067811865477,0.7071067811865474,300,0.441,20370.85180201184,36.765706578234884,10.16764318553937,1,0.5
16.42986703126396,85.24212847364188,27.8175569749438,43.254517140810776,19.278035722978235,3.210764372243644,2024-02-02 22:45:00,19,22,4,0,0,-0.9659258262890684,0.2588190451025203,440,0.029,19031.98754195674,36.80525797565326,10.162705293305526,1,0.5
84.03426141510538,92.43627852480974,21.45363164308853,62.61550758556181,19.79464958944829,1.815045399718526,2024-02-03 01:07:00,23,1,5,1,1,-0.25881904510252157,0.9659258262890681,160,0.853,10018.481213689889,36.783763874187244,10.232825097476399,1,0.5
37.69447403277616,77.12655441859508,33.54685712930036,43.825900117321794,41.83746249782165,3.1281282303575897,2024-02-02 23:49:00,20,23,4,0,0,-0.8660254037844386,0.5000000000000001,380,0.206,16653.84204458228,36.804997477171455,10.22393245128187,1,0.5
23.72599550105088,53.81369932194329,30.955968944199924,74.82644569097782,43.13328345657307,1.398582211214841,2024-02-03 03:40:00,2,3,5,1,1,0.49999999999999994,0.8660254037844387,115,0.985,8605.041254462449,36.84587411101423,10.134102084109866,1,0.5
62.08764645327136,80.77137881661801,16.52085958055578,78.89524910756762,30.74927681610981,1.225895512401978,2024-02-03 05:31:00,4,5,5,1,1,0.8660254037844386,0.5000000000000001,115,0.985,9072.953647370277,36.77953173530604,10.14899720019207,1,0.5
14.961669635907109,70.51180081437839,18.15385475237356,10.241885891596077,29.216213685823107,1.394747102580713,2024-02-03 05:10:00,3,5,5,1,1,0.7071067811865475,0.7071067811865476,110,1.0,1126.6074480755685,36.80873759219631,10.177581388120146,2,1.0
41.64275168503707,95.0069584304912,7.177322498461926,59.922814416459936,30.429448129131227,3.7532164796861327,2024-02-03 09:03:00,5,9,5,1,1,0.9659258262890683,0.25881904510252074,130,0.941,7789.965874139792,36.79376010092702,10.161950313728266,1,0.5
13.142563107472808,97.25962097296544,2.819187376633357,8.353019856414647,34.719681724361955,3.4304844579467044,2024-02-03 09:39:00,6,9,5,1,0,1.0,6.123233995736766e-17,180,0.794,1503.5435741546366,36.78160106207386,10.196644463690214,1,0.5
57.81468020270049,87.2706866811988,35.54952433115825,40.76283311435537,41.33293546359443,0.938436579463628,2024-02-03 08:52:00,7,8,5,1,0,0.9659258262890683,-0.25881904510252063,280,0.5,11413.593272019503,36.84883516191669,10.220595428849453,1,0.5
54.31147107328103,57.65603262904937,32.95043053419288,18.89056337329201,17.00535033559547,1.4187837431940964,2024-02-03 09:52:00,8,9,5,1,0,0.8660254037844387,-0.4999999999999998,310,0.412,5856.074645720523,36.83007411480494,10.185356089505682,1,0.5
66.46134154461114,68.41309481751257,22.61418258510924,12.814363147239058,27.381994351172008,2.588535180640522,2024-02-03 11:38:00,9,11,5,1,0,0.7071067811865476,-0.7071067811865475,290,0.471,3716.165312699327,36.79476348843478,10.142237094572842,1,0.5
16.990405001559274,55.82664102960632,9.113968186390393,8.918418777562092,16.241963359211958,1.556936695800068,2024-02-03 12:42:00,11,12,5,1,0,0.258819045102521,-0.9659258262890682,230,0.647,2051.236318839281,36.834727528437256,10.145425740753867,1,0.5
81.86550346623888,96.13231206914588,23.69545557275726,7.8588683891368705,4.830371677364436,3.361128705788364,2024-02-03 16:20:00,12,16,5,1,0,1.2246467991473532e-16,-1.0,210,0.706,1650.3623617187427,36.80571423287967,10.185175939529598,2,1.0
11.95265428740866,52.68266543699139,1.496106620534535,70.17135459506048,12.962522175124477,3.8279458316010713,2024-02-03 17:33:00,13,17,5,1,0,-0.2588190451025208,-0.9659258262890683,200,0.735,14034.270919012095,36.755853099166856,10.180081668529112,1,0.5
11.88322274236719,59.52963307240878,36.99991588152188,15.187432130994928,13.080022985194764,2.734597570509603,2024-02-03 18:21:00,15,18,5,1,0,-0.7071067811865471,-0.7071067811865479,240,0.618,3644.983711438783,36.803126020523216,10.20142432148076,1,0.5
63.10434295286288,66.61241345662742,0.7865344167262283,77.8613161281733,30.14418743877484,0.7065366457805022,2024-02-03 21:58:00,21,21,5,1,1,-0.7071067811865477,0.7071067811865474,300,0.441,23358.39483845199,36.79052530242373,10.157959377657116,1,0.5
49.06955895638808,85.10116940945218,19.856611575428744,37.189293647002586,3.856692166975177,1.228841335073204,2024-02-03 20:07:00,18,20,5,1,0,-1.0,-1.8369701987210297e-16,450,0.0,16735.182141151163,36.825851658203796,10.171432580692505,1,0.5
37.0929556989178,84.74088765106924,8.00517234052586,25.71192392672169,32.62090777265186,2.3093277171746265,2024-02-03 22:09:00,19,22,5,1,0,-0.9659258262890684,0.2588190451025203,440,0.029,11313.246527757543,36.83685527298982,10.238385466858993,1,0.5
50.005700053904,64.8118366437775,-8.983604992720508,9.086246707562893,14.088726040982015,2.010057473078036,2024-02-04 00:42:00,22,0,6,1,1,-0.5000000000000004,0.8660254037844384,200,0.735,1817.2493415125787,36.78676146865716,10.157506415848427,1,0.5
21.455270566975216,98.16391585359358,12.025622631533851,53.648424429654725,47.29035525269705,3.4085422116998423,2024-02-04 01:20:00,21,1,6,1,1,-0.7071067811865477,0.7071067811865474,300,0.441,16094.527328896418,36.786468618382884,10.194843440872217,1,0.5
48.963543957597054,92.57237250489908,3.706865682142661,71.16250433532748,44.7448626480689,1.2026073220933535,2024-02-04 04:50:00,3,4,6,1,1,0.7071067811865475,0.7071067811865476,110,1.0,7827.8754768860235,36.78092242458488,10.166553651442417,1,0.5
30.45137839196829,52.11796213219462,-8.603112050828253,58.91061762118734,23.379598455661355,2.2832964460179275,2024-02-04 05:24:00,3,5,6,1,1,0.7071067811865475,0.7071067811865476,110,1.0,6480.167938330607,36.806165631644745,10.17313055184091,2,1.0
53.35718299408809,91.29317175718576,4.854309132964509,8.75167001874184,11.595383272812684,3.1355357024066897,2024-02-04 07:18:00,4,7,6,1,1,0.8660254037844386,0.5000000000000001,115,0.985,1006.4420521553117,36.8068449669961,10.197395013504249,2,1.0
23.174795172887475,56.489990040667,15.848155124176898,31.888072339650037,39.8371740806264,1.388571419069791,2024-02-04 09:56:00,8,9,6,1,0,0.8660254037844387,-0.4999999999999998,310,0.412,9885.302425291511,36.78136965874276,10.159318140924693,1,0.5
10.960410669496534,99.4443785794044,29.876089552488345,64.04377270020223,46.35165385864999,0.5304193228924319,2024-02-04 10:20:00,9,10,6,1,0,0.7071067811865476,-0.7071067811865475,290,0.471,18572.694083058646,36.78876450688707,10.170221201020862,1,0.5
37.92406568833189,97.56418981426546,12.43676471814378,56.0452902589365,19.01024307896112,2.4921117691874235,2024-02-04 09:13:00,6,9,6,1,0,1.0,6.123233995736766e-17,180,0.794,10088.15224660857,36.786468391409215,10.11033418385461,0,0.0
85.32324000436734,90.16605635118688,24.182121524307966,72.79850067918807,15.442091209962834,3.6753647417642448,2024-02-04 13:45:00,10,13,6,1,0,0.49999999999999994,-0.8660254037844387,260,0.559,18927.610176588896,36.81640105343531,10.178126687319422,2,1.0
